Unnamed: 0,base_name,solvent_name,activator_name,nucleophile_name,base_smiles,solvent_smiles,activator_smiles,nucleophile_smiles,yield,nucleophile_id
95,Diisopropylethylamine,DMF,HOTU,4-amino-2-(trifluoromethyl)benzonitrile,CCN(C(C)C)C(C)C,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(N)cc1C(F)(F)F,7.397141210238389,n1
96,1-Methylimidazole,THF,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,43.67721168526441,n2
97,"2,6-Lutidine",THF,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,27.268806162729476,n2
98,N-methylmorpholine,THF,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,33.00306452052026,n2
99,Diisopropylethylamine,THF,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,29.47614129510977,n2
100,1-Methylimidazole,MeCN,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,46.80805035123675,n2
101,"2,6-Lutidine",MeCN,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,30.193260026714135,n2
102,N-methylmorpholine,MeCN,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,48.448669996828365,n2
103,Diisopropylethylamine,MeCN,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,53.441713981906766,n2
104,1-Methylimidazole,DMF,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,54.85808382521186,n2
105,"2,6-Lutidine",DMF,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,47.81593157868985,n2
106,N-methylmorpholine,DMF,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,21.715257588084835,n2
107,Diisopropylethylamine,DMF,PFTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,54.912632481125215,n2
108,1-Methylimidazole,THF,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,73.43824664965895,n2
109,"2,6-Lutidine",THF,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,43.077514535649875,n2
110,N-methylmorpholine,THF,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,31.376821855801424,n2
111,Diisopropylethylamine,THF,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,21.774518083343143,n2
112,1-Methylimidazole,MeCN,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,72.07407501430242,n2
113,"2,6-Lutidine",MeCN,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,29.751716565257922,n2
114,N-methylmorpholine,MeCN,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,39.919928454817295,n2
115,Diisopropylethylamine,MeCN,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,19.166078110951457,n2
116,1-Methylimidazole,DMF,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,54.598562310586686,n2
117,"2,6-Lutidine",DMF,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,29.47114243032484,n2
118,N-methylmorpholine,DMF,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,11.782595920963479,n2
119,Diisopropylethylamine,DMF,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,21.643836357841792,n2
120,1-Methylimidazole,THF,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,59.27850394971269,n2
121,"2,6-Lutidine",THF,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,41.20778195142538,n2
122,N-methylmorpholine,THF,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,62.139720067764735,n2
123,Diisopropylethylamine,THF,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,44.97662542890036,n2
124,1-Methylimidazole,MeCN,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,58.76877886729031,n2
125,"2,6-Lutidine",MeCN,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,72.36703978770197,n2
126,N-methylmorpholine,MeCN,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,52.01526156790976,n2
127,Diisopropylethylamine,MeCN,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,44.72118799386729,n2
128,1-Methylimidazole,DMF,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,60.27562012237242,n2
129,"2,6-Lutidine",DMF,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,53.714876247435804,n2
130,N-methylmorpholine,DMF,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,52.59817321483307,n2
131,Diisopropylethylamine,DMF,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,42.59193810206279,n2
132,1-Methylimidazole,THF,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,59.30123040989156,n2
133,"2,6-Lutidine",THF,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,48.31261621728377,n2
134,N-methylmorpholine,THF,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,80.79320082078706,n2
135,Diisopropylethylamine,THF,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,52.54767966993704,n2
136,1-Methylimidazole,MeCN,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,69.16736699244181,n2
137,"2,6-Lutidine",MeCN,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,70.77056663835212,n2
138,N-methylmorpholine,MeCN,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,60.12094297445113,n2
139,Diisopropylethylamine,MeCN,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,47.25425167346749,n2
140,1-Methylimidazole,DMF,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,55.66120011411148,n2
141,"2,6-Lutidine",DMF,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,31.311875945201074,n2
142,N-methylmorpholine,DMF,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,45.25005260295539,n2
143,Diisopropylethylamine,DMF,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,67.74497976451885,n2
144,1-Methylimidazole,THF,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,28.973804014574704,n2
145,"2,6-Lutidine",THF,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,10.013514850155053,n2
146,N-methylmorpholine,THF,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,42.62384419390214,n2
147,Diisopropylethylamine,THF,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,69.28212275644871,n2
148,1-Methylimidazole,MeCN,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,62.96318563139506,n2
149,"2,6-Lutidine",MeCN,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,61.66947510523849,n2
150,N-methylmorpholine,MeCN,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,45.15969808801306,n2
151,Diisopropylethylamine,MeCN,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,52.432304542128044,n2
152,1-Methylimidazole,DMF,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,53.18065204421886,n2
153,"2,6-Lutidine",DMF,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,21.61757062001944,n2
154,N-methylmorpholine,DMF,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,7.128856318987772,n2
155,Diisopropylethylamine,DMF,BOP-Cl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CNS(=O)(=O)Cc1ccc(N)cc1,-5.269065975614296,n2
156,1-Methylimidazole,THF,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,55.04746613797407,n2
157,"2,6-Lutidine",THF,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,30.392316200924007,n2
158,N-methylmorpholine,THF,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,55.6448204261036,n2
159,Diisopropylethylamine,THF,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,59.43235436047834,n2
160,1-Methylimidazole,MeCN,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,60.74606983847354,n2
161,"2,6-Lutidine",MeCN,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,71.59429210092614,n2
162,N-methylmorpholine,MeCN,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,40.83245810104282,n2
163,Diisopropylethylamine,MeCN,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,19.0094615722883,n2
164,1-Methylimidazole,DMF,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,56.2081128391816,n2
165,"2,6-Lutidine",DMF,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,64.30608029323872,n2
166,N-methylmorpholine,DMF,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,49.0234345716472,n2
167,Diisopropylethylamine,DMF,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,32.13104541310374,n2
168,1-Methylimidazole,THF,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,52.11461016164569,n2
169,"2,6-Lutidine",THF,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,50.64850022994653,n2
170,N-methylmorpholine,THF,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,73.77651793174988,n2
171,Diisopropylethylamine,THF,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,66.81191236917255,n2
172,1-Methylimidazole,MeCN,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,45.863258329410066,n2
173,"2,6-Lutidine",MeCN,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,54.15728013366148,n2
174,N-methylmorpholine,MeCN,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,76.15432087357681,n2
175,Diisopropylethylamine,MeCN,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,45.154853925075486,n2
176,1-Methylimidazole,DMF,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,38.423498309596006,n2
177,"2,6-Lutidine",DMF,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,31.165987596866866,n2
178,N-methylmorpholine,DMF,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,53.98005436791784,n2
179,Diisopropylethylamine,DMF,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,59.2467301916092,n2
180,1-Methylimidazole,THF,HOTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,44.10508038344497,n2
181,"2,6-Lutidine",THF,HOTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,57.62895628867218,n2
182,N-methylmorpholine,THF,HOTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,68.20921113526627,n2
183,Diisopropylethylamine,THF,HOTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,45.89878209021707,n2
184,1-Methylimidazole,MeCN,HOTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CC#N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,44.75990917412783,n2
185,"2,6-Lutidine",MeCN,HOTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CC#N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,72.56040504195268,n2
186,N-methylmorpholine,MeCN,HOTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CC#N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,64.15126605240133,n2
187,Diisopropylethylamine,MeCN,HOTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,CC#N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,35.893392020488385,n2
188,1-Methylimidazole,DMF,HOTU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,69.4686076367934,n2
