Unnamed: 0,base_name,solvent_name,activator_name,nucleophile_name,base_smiles,solvent_smiles,activator_smiles,nucleophile_smiles,yield,nucleophile_id
1383,N-methylmorpholine_batch2,MeCN,HOTU,"2,6-diisopropylaniline",CN1CCOCC1,CC#N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,36.5664448733902,n8
1384,N-methylmorpholine_batch4,THF,BOP-Cl,6-chloropyridazin-3-amine,CN1CCOCC1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,N=c1ccc(Cl)n[nH]1,18.9433062977311,n9
1385,N-methylmorpholine_batch4,THF,PFTU,3-amino-4-chlorobenzonitrile,CN1CCOCC1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,-0.84363011653022,n5
1386,"2,6-Lutidine_batch2",THF,HATU,6-chloropyridazin-3-amine,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,7.805148225088458,n9
1387,Diisopropylethylamine_batch2,MeCN,PFTU,"1,3-diphenyl-1H-pyrazol-5-amine",CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Nc1cc(-c2ccccc2)nn1-c1ccccc1,10.382098869229878,n3
1388,"2,6-Lutidine_batch5",THF,TFFH,methyl 2-amino-4-chlorobenzoate,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,COC(=O)c1ccc(Cl)cc1N,13.802793268493453,n10
1389,1-Methylimidazole_batch2,THF,PyBOP,3-amino-4-chlorobenzonitrile,Cn1ccnc1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,N#Cc1ccc(Cl)c(N)c1,5.201904945184101,n5
1390,Diisopropylethylamine_batch1,THF,PFTU,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,5.230269751991053,n4
1391,1-Methylimidazole_batch5,MeCN,DPPCl,3-amino-4-chlorobenzonitrile,Cn1ccnc1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,N#Cc1ccc(Cl)c(N)c1,24.224712381673832,n5
1392,Diisopropylethylamine_batch4,MeCN,BOP-Cl,2-methyl-4-nitroaniline,CCN(C(C)C)C(C)C,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc([N+](=O)[O-])ccc1N,3.389566774293166,n6
1393,1-Methylimidazole_batch1,DMF,HATU,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,59.15271997151218,n2
1394,"2,6-Lutidine_batch2",THF,TFFH,2-methyl-4-nitroaniline,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,-0.6358552597966303,n6
1395,Diisopropylethylamine_batch1,THF,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,16.36896540771578,n2
1396,N-methylmorpholine_batch3,THF,TCFH,"2,6-diisopropylaniline",CN1CCOCC1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,16.029582996983212,n8
1397,1-Methylimidazole_batch2,THF,PyBOP,6-chloropyridazin-3-amine,Cn1ccnc1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,N=c1ccc(Cl)n[nH]1,45.07681744604035,n9
1398,Diisopropylethylamine_batch1,MeCN,HOTU,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CC#N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,13.404290713069399,n7
1399,1-Methylimidazole_batch5,THF,TFFH,3-amino-4-chlorobenzonitrile,Cn1ccnc1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,8.098416299763278,n5
1400,N-methylmorpholine_batch1,MeCN,PFTU,6-chloropyridazin-3-amine,CN1CCOCC1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,-3.319664595332381,n9
1401,Diisopropylethylamine_batch1,THF,PFTU,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,1.9206584411207221,n8
1402,"2,6-Lutidine_batch1",DMF,TCFH,"2,6-diisopropylaniline",Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,26.463209002085645,n8
1403,"2,6-Lutidine_batch1",MeCN,BOP-Cl,6-chloropyridazin-3-amine,Cc1cccc(C)n1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,N=c1ccc(Cl)n[nH]1,9.190588012627373,n9
1404,N-methylmorpholine_batch5,DMF,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,6.208543088776272,n2
1405,Diisopropylethylamine_batch5,THF,TFFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,44.825741353644965,n2
1406,1-Methylimidazole_batch1,DMF,BOP-Cl,"2,6-diisopropylaniline",Cn1ccnc1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CC(C)c1cccc(C(C)C)c1N,29.484474822521804,n8
1407,"2,6-Lutidine_batch1",THF,HOTU,"2,6-diisopropylaniline",Cc1cccc(C)n1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,29.602296465083427,n8
1408,"2,6-Lutidine_batch4",DMF,HATU,3-amino-4-chlorobenzonitrile,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,2.1945945415640273,n5
1409,N-methylmorpholine_batch1,DMF,PyBOP,3-amino-4-chlorobenzonitrile,CN1CCOCC1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,N#Cc1ccc(Cl)c(N)c1,1.1358360626814847,n5
1410,N-methylmorpholine_batch2,DMF,TCFH,3-amino-4-chlorobenzonitrile,CN1CCOCC1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,0.7177427933373868,n5
1411,"2,6-Lutidine_batch4",MeCN,HATU,6-chloropyridazin-3-amine,Cc1cccc(C)n1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,19.505245827092487,n9
1412,"2,6-Lutidine_batch1",MeCN,TCFH,6-methylquinolin-5-amine,Cc1cccc(C)n1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,36.75182696646334,n7
1413,1-Methylimidazole_batch1,THF,HATU,2-methyl-4-nitroaniline,Cn1ccnc1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,4.594828179744931,n6
1414,"2,6-Lutidine_batch3",DMF,PFTU,6-chloropyridazin-3-amine,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,2.7724909092499517,n9
1415,Diisopropylethylamine_batch3,DMF,DPPCl,3-amino-4-chlorobenzonitrile,CCN(C(C)C)C(C)C,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,N#Cc1ccc(Cl)c(N)c1,40.866616269982494,n5
1416,1-Methylimidazole_batch5,MeCN,HATU,4-amino-2-(trifluoromethyl)benzonitrile,Cn1ccnc1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(N)cc1C(F)(F)F,4.96951260365389,n1
1417,N-methylmorpholine_batch5,DMF,TFFH,"1,3-diphenyl-1H-pyrazol-5-amine",CN1CCOCC1,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Nc1cc(-c2ccccc2)nn1-c1ccccc1,16.63520490515062,n3
1418,"2,6-Lutidine_batch3",DMF,HOTU,6-methylquinolin-5-amine,Cc1cccc(C)n1,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,64.42492185188487,n7
1419,N-methylmorpholine_batch5,THF,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,CN1CCOCC1,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,62.203487362719265,n2
1420,1-Methylimidazole_batch3,MeCN,DPPCl,"2,6-diisopropylaniline",Cn1ccnc1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,CC(C)c1cccc(C(C)C)c1N,18.61023427049756,n8
1421,Diisopropylethylamine_batch5,THF,DPPCl,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,48.17256892991725,n7
1422,"2,6-Lutidine_batch4",MeCN,HATU,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,20.242453683772045,n4
1423,N-methylmorpholine_batch1,MeCN,HATU,6-methylquinolin-5-amine,CN1CCOCC1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,16.897201482238184,n7
1424,"2,6-Lutidine_batch2",MeCN,DPPCl,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cc(C)c(N)c(Br)c1,11.503479134780202,n4
1425,"2,6-Lutidine_batch2",DMF,PyBOP,"1,3-diphenyl-1H-pyrazol-5-amine",Cc1cccc(C)n1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,6.17114041147727,n3
1426,1-Methylimidazole_batch1,THF,HOTU,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,14.950557613833686,n4
1427,Diisopropylethylamine_batch1,THF,PyBOP,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1ccc2ncccc2c1N,17.001075365714435,n7
1428,N-methylmorpholine_batch1,THF,DPPCl,6-methylquinolin-5-amine,CN1CCOCC1,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,66.82133379976479,n7
1429,"2,6-Lutidine_batch3",THF,TCFH,3-amino-4-chlorobenzonitrile,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,70.46902066344715,n5
1430,Diisopropylethylamine_batch1,DMF,TCFH,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,21.746389581228,n8
1431,Diisopropylethylamine_batch5,DMF,DPPCl,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1ccc2ncccc2c1N,27.390348950521897,n7
1432,Diisopropylethylamine_batch4,THF,HOTU,"1,3-diphenyl-1H-pyrazol-5-amine",CCN(C(C)C)C(C)C,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Nc1cc(-c2ccccc2)nn1-c1ccccc1,-1.8429869547828455,n3
1433,N-methylmorpholine_batch4,MeCN,TFFH,2-methyl-4-nitroaniline,CN1CCOCC1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,0.3794068031803546,n6
1434,"2,6-Lutidine_batch3",MeCN,BOP-Cl,2-methyl-4-nitroaniline,Cc1cccc(C)n1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc([N+](=O)[O-])ccc1N,16.890862150680665,n6
1435,1-Methylimidazole_batch5,THF,PyBOP,"2,6-diisopropylaniline",Cn1ccnc1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)c1cccc(C(C)C)c1N,16.838983555623518,n8
1436,Diisopropylethylamine_batch2,THF,HOTU,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,14.324441029286437,n4
1437,1-Methylimidazole_batch5,MeCN,TCFH,2-methyl-4-nitroaniline,Cn1ccnc1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,-0.6059389017496377,n6
1438,N-methylmorpholine_batch3,DMF,PFTU,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,10.260567067152703,n4
1439,Diisopropylethylamine_batch1,THF,TFFH,2-methyl-4-nitroaniline,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,1.2010411778958443,n6
1440,Diisopropylethylamine_batch5,THF,HATU,4-amino-2-(trifluoromethyl)benzonitrile,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(N)cc1C(F)(F)F,3.222060834126436,n1
1441,Diisopropylethylamine_batch4,THF,TFFH,3-amino-4-chlorobenzonitrile,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,7.759583881044355,n5
1442,"2,6-Lutidine_batch5",THF,TCFH,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CNS(=O)(=O)Cc1ccc(N)cc1,36.62067910580319,n2
1443,Diisopropylethylamine_batch3,MeCN,TCFH,6-chloropyridazin-3-amine,CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,13.538024205623,n9
1444,1-Methylimidazole_batch1,DMF,HATU,3-amino-4-chlorobenzonitrile,Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,7.530063281988134,n5
1445,"2,6-Lutidine_batch1",THF,TCFH,2-methyl-4-nitroaniline,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,16.618909309878607,n6
1446,Diisopropylethylamine_batch2,THF,TCFH,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,39.27877537019374,n7
1447,1-Methylimidazole_batch2,THF,DPPCl,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cn1ccnc1,C1CCOC1,O=P(Cl)(c1ccccc1)c1ccccc1,CNS(=O)(=O)Cc1ccc(N)cc1,43.99194090529249,n2
1448,Diisopropylethylamine_batch3,DMF,HOTU,3-amino-4-chlorobenzonitrile,CCN(C(C)C)C(C)C,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,23.118218254970255,n5
1449,"2,6-Lutidine_batch4",DMF,PFTU,2-methyl-4-nitroaniline,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,0.19547506806594267,n6
1450,"2,6-Lutidine_batch5",THF,TCFH,6-chloropyridazin-3-amine,Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,73.27115086559749,n9
1451,Diisopropylethylamine_batch4,MeCN,PyBOP,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)c1cccc(C(C)C)c1N,26.65531682527589,n8
1452,1-Methylimidazole_batch2,DMF,TCFH,2-methyl-4-nitroaniline,Cn1ccnc1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,4.881291084995931,n6
1453,1-Methylimidazole_batch3,DMF,TCFH,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,6.3468653582374746,n4
1454,N-methylmorpholine_batch4,MeCN,HATU,6-methylquinolin-5-amine,CN1CCOCC1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1ccc2ncccc2c1N,22.537978621530904,n7
1455,N-methylmorpholine_batch4,DMF,HOTU,2-methyl-4-nitroaniline,CN1CCOCC1,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,0.9713786307941725,n6
1456,N-methylmorpholine_batch2,MeCN,DPPCl,"1,3-diphenyl-1H-pyrazol-5-amine",CN1CCOCC1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,48.67206184519215,n3
1457,"2,6-Lutidine_batch1",MeCN,PyBOP,1-(4-aminophenyl)-N-methylmethanesulfonamide,Cc1cccc(C)n1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CNS(=O)(=O)Cc1ccc(N)cc1,64.35625029730478,n2
1458,N-methylmorpholine_batch3,THF,BOP-Cl,6-methylquinolin-5-amine,CN1CCOCC1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,68.35618571903464,n7
1459,"2,6-Lutidine_batch3",DMF,HATU,methyl 2-amino-4-chlorobenzoate,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,COC(=O)c1ccc(Cl)cc1N,8.919023045421739,n10
1460,"2,6-Lutidine_batch4",MeCN,DPPCl,2-methyl-4-nitroaniline,Cc1cccc(C)n1,CC#N,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cc([N+](=O)[O-])ccc1N,4.592008036807426,n6
1461,N-methylmorpholine_batch1,THF,TCFH,6-chloropyridazin-3-amine,CN1CCOCC1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,28.769265559560093,n9
1462,N-methylmorpholine_batch3,THF,PFTU,3-amino-4-chlorobenzonitrile,CN1CCOCC1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,-2.480162551601164,n5
1463,1-Methylimidazole_batch1,MeCN,BOP-Cl,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,8.43563329484717,n4
1464,N-methylmorpholine_batch3,THF,TCFH,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,21.433531070616823,n4
1465,Diisopropylethylamine_batch4,THF,BOP-Cl,6-methylquinolin-5-amine,CCN(C(C)C)C(C)C,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1ccc2ncccc2c1N,63.81098866508004,n7
1466,N-methylmorpholine_batch3,THF,TCFH,4-amino-2-(trifluoromethyl)benzonitrile,CN1CCOCC1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(N)cc1C(F)(F)F,49.05535378321055,n1
1467,"2,6-Lutidine_batch1",MeCN,HOTU,3-amino-4-chlorobenzonitrile,Cc1cccc(C)n1,CC#N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,-0.10816407465058075,n5
1468,"2,6-Lutidine_batch5",DMF,TCFH,methyl 2-amino-4-chlorobenzoate,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,COC(=O)c1ccc(Cl)cc1N,36.64096118346463,n10
1469,"2,6-Lutidine_batch1",DMF,PyBOP,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,16.99197300175429,n4
1470,N-methylmorpholine_batch4,MeCN,BOP-Cl,"1,3-diphenyl-1H-pyrazol-5-amine",CN1CCOCC1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Nc1cc(-c2ccccc2)nn1-c1ccccc1,36.57829792294973,n3
1471,N-methylmorpholine_batch2,MeCN,TCFH,methyl 2-amino-4-chlorobenzoate,CN1CCOCC1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,COC(=O)c1ccc(Cl)cc1N,-1.5904228982746493,n10
1472,1-Methylimidazole_batch4,DMF,TCFH,"1,3-diphenyl-1H-pyrazol-5-amine",Cn1ccnc1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Nc1cc(-c2ccccc2)nn1-c1ccccc1,52.21771061077378,n3
1473,Diisopropylethylamine_batch2,MeCN,PFTU,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,16.691197670097928,n4
1474,Diisopropylethylamine_batch5,DMF,DPPCl,2-methyl-4-nitroaniline,CCN(C(C)C)C(C)C,CN(C)C=O,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cc([N+](=O)[O-])ccc1N,-1.059899718173928,n6
1475,Diisopropylethylamine_batch2,MeCN,HATU,2-methyl-4-nitroaniline,CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc([N+](=O)[O-])ccc1N,1.611565038485269,n6
1476,Diisopropylethylamine_batch4,THF,TCFH,"2,6-diisopropylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,22.859916357113157,n8
1477,"2,6-Lutidine_batch3",DMF,TCFH,4-amino-2-(trifluoromethyl)benzonitrile,Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(N)cc1C(F)(F)F,15.689173313274024,n1
1478,1-Methylimidazole_batch2,DMF,HATU,3-amino-4-chlorobenzonitrile,Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,N#Cc1ccc(Cl)c(N)c1,9.867671269160365,n5
1479,N-methylmorpholine_batch2,MeCN,HATU,"2,6-diisopropylaniline",CN1CCOCC1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CC(C)c1cccc(C(C)C)c1N,9.991414809953426,n8
1480,1-Methylimidazole_batch3,THF,TCFH,6-chloropyridazin-3-amine,Cn1ccnc1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,N=c1ccc(Cl)n[nH]1,57.46760296552509,n9
1481,1-Methylimidazole_batch4,THF,BOP-Cl,6-chloropyridazin-3-amine,Cn1ccnc1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,N=c1ccc(Cl)n[nH]1,30.87663534997145,n9
